192|135|2011|91|4
434|140|2011|01|3
367|143|2011|01|2
343|177|2011|01|1
431|180|2011|01|3
380|184|2011|01|2
185|194|2011|01|1
395|195|2011|01|1
407|196|2011|01|3
532|209|2011|01|2
473|216|2011|01|3
291|232|2011|01|2
267|239|2011|01|3
351|242|2011|99|2
519|245|2011|01|3
284|254|2011|01|3
396|254|2011|01|3
220|256|2011|01|2
457|259|2011|01|2
343|262|2011|01|3
354|284|2011|01|1
525|285|2011|01|2
525|286|2011|01|3
258|305|2011|01|2
274|307|2011|01|2
484|307|2011|01|1
365|307|2011|02|2
330|307|2011|02|1
434|307|2011|99|1
507|308|2011|01|2
492|308|2011|01|3
220|308|2011|02|2
416|308|2011|02|3
456|308|2011|99|1
519|309|2011|01|3
343|309|2011|02|3
351|309|2011|99|1
498|310|2011|01|2
385|311|2011|01|3
497|316|2011|01|1
448|317|2011|01|3
275|320|2011|01|2
275|321|2011|01|3
264|327|2011|01|3
328|330|2011|01|1
328|331|2011|01|3
328|332|2011|01|2
349|336|2011|01|2
275|337|2011|01|2
343|354|2011|01|3
462|360|2011|01|3
349|364|2011|01|1
169|366|2011|01|3
325|367|2011|01|2
297|373|2011|01|1
416|382|2011|01|2
472|388|2011|99|4
472|389|2011|01|2
297|390|2011|01|3
194|391|2011|01|1
194|392|2011|01|2
380|403|2011|01|3
501|412|2011|01|2
357|414|2011|01|2
357|417|2011|01|3
277|419|2011|01|2
223|421|2011|01|3
283|426|2011|01|1
377|430|2011|01|2
277|431|2011|01|2
392|439|2011|99|1
376|444|2011|01|2
515|445|2011|01|2
456|449|2011|01|3
532|450|2011|01|3
532|450|2011|99|1
456|452|2011|01|3
297|455|2011|01|2
456|455|2011|02|1
221|457|2011|01|2
297|463|2011|01|1
275|121|2010|01|1
383|123|2010|01|2
192|126|2010|91|4
429|127|2010|01|1
193|128|2010|01|2
429|129|2010|01|3
429|130|2010|99|2
212|130|2010|99|2
192|135|2010|91|4
434|140|2010|01|1
508|142|2010|01|1
244|147|2010|01|3
377|152|2010|01|1
272|156|2010|01|1
496|176|2010|01|3
244|178|2010|01|3
351|179|2010|01|3
490|179|2010|01|3
380|184|2010|01|2
264|186|2010|01|3
315|216|2010|01|3
390|220|2010|01|3
486|221|2010|01|2
497|225|2010|01|1
462|231|2010|01|2
486|243|2010|01|3
519|245|2010|01|2
267|247|2010|01|3
433|248|2010|01|3
425|257|2010|01|3
343|261|2010|01|1
292|276|2010|01|3
351|284|2010|01|1
388|285|2010|01|2
191|286|2010|01|3
343|299|2010|01|1
428|302|2010|01|3
239|307|2010|01|2
484|307|2010|01|1
434|307|2010|02|1
456|307|2010|03|1
507|308|2010|01|2
220|308|2010|01|3
536|308|2010|02|2
220|308|2010|02|3
343|308|2010|03|3
529|309|2010|01|3
257|309|2010|02|3
268|310|2010|01|2
385|311|2010|01|3
448|315|2010|01|1
448|315|2010|91|4
275|320|2010|01|2
275|321|2010|01|3
161|328|2010|01|1
328|330|2010|01|1
328|331|2010|01|3
349|336|2010|01|2
281|348|2010|01|2
328|349|2010|01|2
422|353|2010|01|3
343|354|2010|01|3
349|355|2010|01|1
325|367|2010|01|2
416|382|2010|01|1
194|391|2010|01|1
194|392|2010|01|2
515|394|2010|01|2
515|398|2010|01|3
456|402|2010|01|1
501|411|2010|01|3
283|425|2010|01|1
392|439|2010|99|1
416|440|2010|01|3
380|440|2010|01|3
376|444|2010|01|2
532|450|2010|99|1
239|455|2010|01|2
239|455|2010|01|3
239|455|2010|01|1
347|457|2010|01|2
275|458|2010|01|1
275|121|2009|01|1
330|127|2009|01|2
225|128|2009|01|3
374|130|2009|99|2
192|135|2009|91|4
532|136|2009|01|2
272|138|2009|01|3
434|140|2009|01|2
374|141|2009|01|1
272|148|2009|01|1
177|164|2009|01|3
222|174|2009|01|1
272|175|2009|01|3
380|184|2009|01|2
264|186|2009|01|3
296|192|2009|01|2
469|193|2009|01|3
423|216|2009|01|3
301|219|2009|01|2
497|225|2009|01|1
385|227|2009|01|3
225|227|2009|01|3
193|229|2009|01|2
328|230|2009|01|1
294|273|2009|01|3
354|284|2009|01|1
525|285|2009|01|2
191|286|2009|01|3
220|292|2009|01|3
393|300|2009|01|3
239|307|2009|01|2
434|307|2009|01|1
484|307|2009|02|2
460|307|2009|02|1
195|308|2009|01|2
483|308|2009|01|3
507|308|2009|02|2
336|308|2009|02|3
198|308|2009|03|3
257|309|2009|01|3
211|309|2009|02|3
162|310|2009|01|2
385|311|2009|01|3
227|313|2009|01|3
275|320|2009|01|2
547|339|2009|01|3
378|340|2009|01|3
533|345|2009|01|1
533|346|2009|01|2
533|347|2009|01|3
281|348|2009|01|3
434|353|2009|01|2
349|364|2009|01|1
169|366|2009|01|3
325|367|2009|01|2
239|372|2009|01|3
194|391|2009|01|1
194|392|2009|01|2
279|396|2009|01|1
472|397|2009|01|2
509|401|2009|01|1
283|413|2009|01|3
277|419|2009|01|2
377|430|2009|01|3
532|438|2009|01|3
392|439|2009|99|1
376|444|2009|01|2
515|445|2009|01|2
532|450|2009|99|1
239|455|2009|01|2
239|455|2009|01|3
239|455|2009|01|1
313|457|2009|01|2
283|470|2009|01|3
275|121|2008|01|1
171|127|2008|01|2
225|128|2008|01|3
251|130|2008|99|2
272|138|2008|01|1
434|140|2008|01|2
244|149|2008|01|3
239|169|2008|01|3
456|170|2008|01|3
554|171|2008|01|1
547|172|2008|01|1
449|173|2008|01|3
380|184|2008|01|2
509|188|2008|01|1
311|191|2008|01|3
532|209|2008|01|2
176|216|2008|01|3
423|228|2008|01|2
396|255|2008|01|2
443|255|2008|01|2
220|256|2008|01|1
266|264|2008|01|3
241|275|2008|01|3
525|285|2008|01|2
191|286|2008|01|3
465|290|2008|01|2
393|300|2008|01|2
434|307|2008|01|2
456|307|2008|02|2
273|307|2008|03|2
318|308|2008|01|2
219|308|2008|01|3
414|308|2008|02|2
483|308|2008|02|3
506|309|2008|01|3
162|310|2008|01|2
548|311|2008|01|3
272|320|2008|01|2
275|320|2008|01|2
272|321|2008|01|3
275|321|2008|01|3
264|327|2008|01|3
533|346|2008|01|2
533|347|2008|01|3
272|354|2008|01|3
343|354|2008|01|3
489|358|2008|01|1
314|359|2008|01|3
169|365|2008|01|3
456|371|2008|01|3
244|375|2008|01|2
456|384|2008|91|4
456|385|2008|91|4
456|386|2008|91|4
194|392|2008|01|2
479|395|2008|01|3
380|403|2008|01|3
293|406|2008|01|2
501|407|2008|01|3
538|408|2008|01|2
501|418|2008|01|3
283|425|2008|01|1
419|432|2008|01|3
550|432|2008|01|3
496|437|2008|01|2
376|444|2008|01|2
532|450|2008|01|3
532|450|2008|99|1
416|454|2008|01|3
239|455|2008|01|1
541|457|2008|01|2
538|468|2008|01|2
275|121|2007|01|1
429|127|2007|01|1
330|128|2007|01|2
250|130|2007|99|2
532|136|2007|01|2
272|139|2007|01|3
353|167|2007|01|2
380|184|2007|01|2
264|186|2007|01|3
411|214|2007|01|1
524|215|2007|01|2
478|216|2007|01|3
175|217|2007|01|1
497|225|2007|01|1
351|242|2007|01|3
272|258|2007|01|2
396|267|2007|01|3
243|274|2007|01|3
191|284|2007|01|1
351|284|2007|01|1
354|286|2007|01|3
485|288|2007|01|1
243|289|2007|01|2
484|307|2007|01|2
306|307|2007|01|1
288|307|2007|02|2
434|307|2007|02|1
477|307|2007|03|1
343|308|2007|01|2
266|308|2007|01|3
99999|308|2007|02|2
542|308|2007|02|3
211|309|2007|01|3
161|309|2007|02|3
162|310|2007|01|2
385|311|2007|01|3
227|312|2007|01|1
272|320|2007|01|2
275|320|2007|01|2
272|321|2007|01|3
275|321|2007|01|3
434|353|2007|01|3
207|357|2007|01|2
489|358|2007|01|3
349|364|2007|01|1
169|366|2007|01|3
184|368|2007|01|1
235|381|2007|01|1
297|387|2007|00|3
194|391|2007|01|1
515|394|2007|01|3
509|401|2007|01|1
456|402|2007|01|2
475|405|2007|01|1
293|406|2007|01|2
368|407|2007|01|3
277|419|2007|01|2
243|420|2007|01|3
377|430|2007|01|1
277|431|2007|01|3
496|436|2007|01|2
380|440|2007|01|3
353|441|2007|01|3
532|443|2007|01|3
376|444|2007|01|2
515|445|2007|01|2
359|453|2007|01|1
177|457|2007|01|2
369|127|2006|01|1
225|128|2006|01|2
187|129|2006|01|3
513|132|2006|01|3
173|163|2006|01|1
177|189|2006|01|2
99999|190|2006|01|3
380|208|2006|01|2
532|209|2006|01|2
418|212|2006|01|2
289|216|2006|01|3
351|242|2006|01|2
294|273|2006|01|3
184|368|2006|01|2
501|424|2006|01|2
532|438|2006|01|1
376|444|2006|01|2
532|450|2006|01|3
521|120|2005|01|3
400|125|2005|01|3
532|136|2005|01|2
360|137|2005|01|1
305|160|2005|01|1
166|162|2005|01|2
177|164|2005|01|3
509|165|2005|01|3
474|185|2005|01|3
264|186|2005|01|3
380|187|2005|01|2
214|211|2005|01|1
190|216|2005|01|3
523|226|2005|01|2
99999|271|2005|01|2
482|363|2005|01|1
509|400|2005|01|2
380|403|2005|01|3
520|410|2005|01|3
532|443|2005|01|3
376|444|2005|01|2
515|445|2005|01|3
442|457|2005|01|2
412|124|2004|01|2
511|133|2004|01|1
239|150|2004|01|1
289|157|2004|01|3
391|159|2004|01|2
226|161|2004|01|2
264|186|2004|01|3
380|208|2004|01|2
532|209|2004|01|2
233|269|2004|01|3
165|270|2004|01|2
261|291|2004|01|3
532|438|2004|01|1
376|444|2004|01|2
416|448|2004|01|3
532|450|2004|01|3
416|451|2004|01|3
546|456|2004|01|2
239|465|2004|01|2
380|472|2004|01|2
171|127|2003|01|1
532|136|2003|01|2
209|151|2003|01|2
316|154|2003|01|3
398|155|2003|01|2
380|187|2003|01|3
340|297|2003|01|2
499|342|2003|01|3
231|378|2003|01|3
509|400|2003|01|1
380|403|2003|01|3
277|419|2003|01|2
532|443|2003|01|3
376|444|2003|01|2
576|479|2016|01|1
576|479|2016|01|1
561|479|2016|02|1
561|479|2016|02|1
598|479|2016|03|1
572|479|2016|04|1
572|479|2016|04|1
567|495|2016|02|1
585|495|2016|03|1
592|498|2016|01|1
592|505|2016|01|1
576|479|2015|01|1
572|479|2015|03|1
559|479|2015|04|1
576|480|2015|01|2
561|480|2015|02|2
572|480|2015|03|2
561|481|2015|01|3
561|481|2015|02|3
572|481|2015|03|3
561|482|2015|01|2
606|487|2015|99|3
560|489|2015|99|2
560|490|2015|99|2
560|491|2015|99|2
559|492|2015|01|1
572|495|2015|01|1
585|495|2015|02|1
572|496|2015|01|2
585|496|2015|02|2
559|496|2015|03|2
585|497|2015|02|3
559|497|2015|03|3
559|500|2015|01|2
581|502|2015|01|3
576|503|2015|01|3
572|474|2014|91|4
602|475|2014|91|4
572|479|2014|01|1
559|479|2014|02|1
561|479|2014|03|1
559|479|2014|04|1
559|480|2014|01|2
576|480|2014|02|2
561|480|2014|03|2
559|480|2014|04|2
572|481|2014|01|3
576|481|2014|02|3
559|481|2014|04|3
561|482|2014|01|3
560|487|2014|99|3
560|489|2014|99|2
560|490|2014|99|2
560|491|2014|99|2
561|493|2014|91|4
572|495|2014|01|1
561|495|2014|02|1
585|495|2014|03|1
572|496|2014|01|2
561|496|2014|02|2
585|496|2014|03|2
561|497|2014|02|3
585|497|2014|03|3
559|500|2014|01|3
576|479|2013|01|1
561|479|2013|02|1
572|479|2013|03|1
559|479|2013|04|1
572|479|2013|91|4
576|480|2013|01|2
561|480|2013|02|2
559|480|2013|03|2
559|480|2013|04|2
572|480|2013|91|4
576|481|2013|01|3
561|481|2013|02|3
572|481|2013|03|3
559|481|2013|04|3
572|481|2013|91|4
561|482|2013|01|3
559|483|2013|01|1
560|487|2013|99|3
560|488|2013|99|3
572|495|2013|01|1
561|495|2013|02|1
585|495|2013|03|1
572|496|2013|01|2
561|496|2013|02|2
585|496|2013|03|2
572|497|2013|01|3
561|497|2013|02|3
585|497|2013|03|3
561|497|2013|91|4
559|500|2013|01|3
576|479|2012|01|1
561|479|2012|02|1
575|479|2012|03|1
585|479|2012|04|1
593|479|2012|05|1
570|479|2012|91|4
576|480|2012|01|2
561|480|2012|02|2
561|480|2012|03|2
585|480|2012|04|2
570|480|2012|91|4
576|481|2012|01|3
561|481|2012|02|3
593|481|2012|03|3
585|481|2012|04|3
570|481|2012|91|4
561|482|2012|01|3
560|487|2012|99|3
576|495|2012|01|1
561|495|2012|02|1
585|495|2012|03|1
576|496|2012|01|2
561|496|2012|02|2
585|496|2012|03|2
576|497|2012|01|3
561|497|2012|02|3
585|497|2012|03|3
576|479|2011|01|1
561|479|2011|02|1
575|479|2011|03|1
585|479|2011|04|1
579|479|2011|05|1
583|479|2011|91|4
576|480|2011|01|2
561|480|2011|02|2
575|480|2011|03|2
585|480|2011|04|2
579|480|2011|05|2
583|480|2011|91|4
576|481|2011|01|3
561|481|2011|02|3
575|481|2011|03|3
585|481|2011|04|3
579|481|2011|05|3
561|482|2011|01|3
606|487|2011|99|2
560|487|2011|99|3
576|495|2011|01|1
561|495|2011|02|1
585|495|2011|03|1
606|495|2011|91|4
576|496|2011|01|2
561|496|2011|02|2
585|496|2011|03|2
606|496|2011|91|4
576|497|2011|01|3
561|497|2011|02|3
585|497|2011|03|3
606|497|2011|91|4
576|499|2011|01|1
585|501|2011|01|2
576|479|2010|01|1
561|479|2010|02|1
575|479|2010|03|1
585|479|2010|04|1
596|479|2010|05|1
579|479|2010|91|4
576|480|2010|01|2
561|480|2010|02|2
575|480|2010|03|2
585|480|2010|04|2
596|480|2010|05|2
579|480|2010|91|4
576|481|2010|01|3
561|481|2010|02|3
575|481|2010|03|3
585|481|2010|04|3
596|481|2010|05|3
579|481|2010|91|4
561|482|2010|01|3
560|487|2010|99|3
576|495|2010|01|1
561|495|2010|02|1
585|495|2010|03|1
596|495|2010|04|1
561|495|2010|91|4
576|496|2010|01|2
561|496|2010|02|2
585|496|2010|03|2
596|496|2010|04|2
561|496|2010|91|4
576|497|2010|01|3
561|497|2010|02|3
585|497|2010|03|3
596|497|2010|04|3
561|497|2010|91|4
580|476|2009|01|1
580|477|2009|01|2
585|478|2009|94|4
576|479|2009|01|1
561|479|2009|02|1
575|479|2009|03|1
585|479|2009|04|1
596|479|2009|05|1
579|479|2009|91|4
576|480|2009|01|2
561|480|2009|02|2
575|480|2009|03|2
585|480|2009|04|2
596|480|2009|05|2
579|480|2009|91|4
576|481|2009|01|3
561|481|2009|02|3
575|481|2009|03|3
585|481|2009|04|3
596|481|2009|05|3
561|482|2009|01|3
596|483|2009|01|3
560|487|2009|99|3
606|494|2009|94|4
576|495|2009|01|1
561|495|2009|02|1
585|495|2009|03|1
564|495|2009|04|1
561|495|2009|91|4
576|496|2009|01|2
561|496|2009|02|2
585|496|2009|03|2
564|496|2009|04|2
561|496|2009|91|4
576|497|2009|01|3
561|497|2009|02|3
585|497|2009|03|3
561|497|2009|91|4
576|478|2008|94|4
585|478|2008|94|4
576|479|2008|01|1
575|479|2008|02|1
561|479|2008|03|1
585|479|2008|04|1
583|479|2008|05|1
579|479|2008|06|1
596|479|2008|91|4
576|480|2008|01|2
575|480|2008|02|2
561|480|2008|03|2
585|480|2008|04|2
583|480|2008|05|2
596|480|2008|06|2
596|480|2008|91|4
576|481|2008|01|3
575|481|2008|02|3
561|481|2008|03|3
585|481|2008|04|3
583|481|2008|05|3
596|481|2008|06|3
596|483|2008|01|1
560|487|2008|99|3
576|495|2008|01|1
595|495|2008|02|1
561|495|2008|03|1
585|495|2008|04|1
561|495|2008|91|4
576|496|2008|01|2
595|496|2008|02|2
561|496|2008|03|2
585|496|2008|04|2
576|497|2008|01|3
595|497|2008|02|3
561|497|2008|03|3
585|497|2008|04|3
575|479|2007|01|1
561|479|2007|02|1
585|479|2007|03|1
576|479|2007|04|1
583|479|2007|05|1
596|479|2007|06|1
575|480|2007|01|2
561|480|2007|02|2
585|480|2007|03|2
576|480|2007|04|2
583|480|2007|05|2
596|480|2007|06|2
575|481|2007|01|3
561|481|2007|02|3
585|481|2007|03|3
576|481|2007|04|3
596|481|2007|06|3
596|484|2007|01|2
576|495|2007|01|1
595|495|2007|02|1
561|495|2007|03|1
585|495|2007|04|1
576|496|2007|01|2
561|496|2007|03|2
585|496|2007|04|2
595|497|2007|02|3
585|497|2007|04|3
99999|479|2006|03|1
561|479|2006|05|1
585|480|2006|01|2
583|480|2006|02|2
596|480|2006|03|2
575|480|2006|04|2
595|480|2006|06|2
596|481|2006|03|3
575|481|2006|04|3
561|481|2006|05|3
